title,text,category,url
Овечкину дали хитрый совет по поводу нового контракта с «Вашингтоном»,"Хоккейный агент Алексей Дементьев дал совет капитану «Вашингтон Кэпитлас» Александру Овечкину по поводу нового контракта с клубом Национальной хоккейной лиги (НХЛ). Его слова приводит «Матч ТВ» . Дементьев посоветовал Овечкину подписать контракт на один или два миллиона долларов в год. Оставшуюся сумму он предложил получить через определенное количество времени для того, чтобы быть резидентом Российской Федерации и по ставке РФ заплатить те налоги, которые несопоставимы с налогами в США . Ранее Овечкин заявил , что хотел бы сыграть еще два сезона за «Вашингтон». В ночь на 15 апреля 40-летний нападающий провел последнюю игру по действующему контракту с клубом. Овечкин в текущем сезоне провел 82 матча, в которых забросил 32 шайбы и сделал столько же результативных передач. К текущему моменту игрок забил 1006 голов в НХЛ, это на десять меньше, чем у обладателя абсолютного рекорда по этому показателю Гретцки.",sport,https://lenta.ru/news/2026/04/21/ovechkinu-dali-hitryy-sovet-po-povodu-novogo-kontrakta-s-vashingtonom/
Авианосец Gerald Ford побил рекорд,"Авианосец Gerald Ford Военно-морских сил ( ВМС) США в прошлую пятницу, 17 апреля, побил рекорд по числу дней в плавании, сообщает USNI News. По данным портала, на прошлой неделе Gerald Ford побил рекорд среди авианосцев по количеству дней развертывания после окончания холодной войны. «По состоянию на пятницу авианосец находится в командировке уже 297 дней», — говорится в публикации. Со ссылкой на представителей ВМС издание добавило, что срок развертывания Gerald Ford может достигнуть 11 месяцев. В январе портал TWZ сообщил , что второй авианосец типа Ford ВМС США — John Kennedy — впервые вышел в море для начала ходовых испытаний. В том же месяце начальник военно-морских операций (глава штаба) ВМС США адмирал Дэрил Кодл заявил , что авианосная ударная группа Ford перегружена боевыми задачами.",science,https://lenta.ru/news/2026/04/21/avianosets-gerald-ford-pobil-rekord/
Врач назвал лучший вид спорта для профилактики сколиоза,"Врач травматолог-ортопед Красногорской клинической больницы Минздрава Подмосковья Шамиль Термитов назвал лучший вид спорта для профилактики сколиоза. Об этом сообщает NEWS.ru . Специалист выделил плавание. «Давление воды и физическая нагрузка позволяют поддерживать здоровье позвоночника. Кроме того, важно проводить профилактику сутулости, делая зарядку и выполняя упражнения», — заявил врач. Термитов также отметил, что альтернативой плаванию могут стать другие водные виды спорта. По его мнению, это особенно важно для детей. В марте был назван самый популярный вид спорта у россиян. 31 процент респондентов выбрал зарядку.",sport,https://lenta.ru/news/2026/04/20/vrach-nazval-luchshiy-vid-sporta-dlya-profilaktiki-skolizoza/
Седокова подогрела слухи о романе с Джиганом,"Певица Анна Седокова рассказала о ночных звонках от рэпера Дениса Устименко-Вайнштейна, известного под псевдонимом Джиган. Ее комментарий приводит StatHit. До этого в беседе с журналистами музыкант заявил, что ему звонит Седокова, спровоцировав слухи о романе. Теперь артистка уточнила, что действительно общается с Джиганом, однако инициатором является сам рэпер. «Это он мне звонит! Я хочу заявить, что это все неправда, что было сказано тогда», — пояснила Седокова. Ранее актриса Анна Калашникова сообщила , что Джиган попал в больницу на фоне развода с блогершей Оксаной Самойловой. По ее словам, рэпер неделю лежал под капельницами.",culture,https://lenta.ru/news/2026/04/20/sedokova-podogrela-sluhi-o-romane-s-dzhiganom/
Шаляпин раскритиковал идею бесплатных выступлений в День Победы,"Певец и шоумен Прохор Шаляпин заявил, что исполнители не обязаны выступать бесплатно на концертах в честь Дня Победы. Его слова приводит «Абзац». Шаляпин подчеркнул, что поддерживает благотворительность, однако артистов нельзя к этому принуждать. «Мне же в магазине ничего бесплатно никто не дает. Соответственно, я должен получать за свой труд деньги», — пояснил он. По словам певца, он готов бесплатно выступить перед ветеранами и иногда приезжает с концертами в хоспис и госпитали. В то же время он не потерпит обмана со стороны организаторов. «Бесплатно я выступать не люблю, но если приглашают и я понимаю, что никто на мне не зарабатывает, а просто перед пенсионерами или малоимущими выступить, то я всегда приеду», — добавил Шаляпин. Ранее Шаляпин раскритиковал полных женщин, которые передвигаются на электросамокатах. Он призвал «объемистых женщин» ходить пешком и отметил, что самокаты их «еле выдерживают».",culture,https://lenta.ru/news/2026/04/20/shalyapin-raskritikoval-ideyu-besplatnyh-vystupleniy-v-den-pobedy/
В способности Большунова выиграть хотя бы одно золото Олимпиады-2026 усомнились,"Серебряный призер ОИ-2010 Александр Панжинский усомнился, что трехкратный олимпийский чемпион Александр Большунов был бы способен выиграть хотя бы одно золото Олимпиады-2026. Его цитирует РИА Новости . Панжинский допустил возможность попадания Большунова в тройку лучших на Играх в Милане и Кортина д`Ампеццо. «Честно, я не уверен, что Саша Большунов выиграл бы хоть одно золото на этих Играх. Да, медали были бы. Насчет золотых — не уверен», — сказал лыжник. На Олимпиаде-2026 из российских лыжников соревновались Дарья Непряева и Савелий Коростелев. Им не удалось завоевать медалей. Большунов не получил нейтральный статус и не был допущен к участию в Олимпиаде-2026. Ранее он назвал соревнования по лыжным гонкам в Милане цирком. На Играх-2022 в Пекине он завоевал три золотые медали, после чего не выступал на соревнованиях под эгидой Международной федерации лыжного спорта и сноуборда (FIS).",sport,https://lenta.ru/news/2026/04/21/v-sposobnosti-bolshunova-vyigrat-hotya-by-odno-zoloto-olimpiady-2026-usomnilis/
В США констатировали исчезновение Су-57,"Российские истребитель пятого поколения Су-57 и будущий стратегический бомбардировщик — перспективный авиационный комплекс дальней авиации (ПАК ДА) — находятся на грани исчезновения, констатирует автор американского журнала 19FortyFive Рубен Джонсон . Автор ссылается на якобы утечку секретных документов, согласно которым российская промышленность сталкивается с нехваткой критических компонентов для производства новых боевых самолетов и дефицитом кадров. Обозреватель утверждает, что о сложившейся ситуации можно сказать, что «царство потеряно из-за отсутствия гвоздя». Джонсон пишет, что «если не будет существенных улучшений между прототипами и серийными моделями, Су-57 не будет соответствовать стандартам самолета пятого поколения», тогда как ПАК ДА представляет собой «бомбардировщик, который пока существует лишь на бумаге». Ранее Military Watch Magazine сообщил , что Индия расширит заказы на российские самолеты пятого поколения после получения первых 40 усовершенствованных истребителей Су-57М1 — усовершенствованной версии боевых самолетов Су-57, оснащенных двигателями АЛ-51Ф-1 («изделие 30»). В феврале обозреватель 19FortyFive Брент Иствуд заявил , что Россия могла бы спасти проект ПАК ДА, объединившись в создании нового стратегического бомбардировщика с Китаем .",science,https://lenta.ru/news/2026/04/21/v-ssha-konstatirovali-ischeznovenie-su-57/
В США признали нулевую эффективность «Жнеца» против России,"Разведывательно-ударные дроны MQ-9 Reaper («Жнец») будут бесполезными в возможном прямом столкновении США с Россией или Китаем из-за заметности. Низкую эффективность беспилотников против сильного противника признал журнал The National Interest (NI). Отмечается, что большой дрон создали для работы в благоприятных условиях. В частности, его успешно использовали в операциях против иррегулярных формирований, у которых нет систем противовоздушной обороны. При столкновении с более серьезным противником «Жнец» станет легкой целью, поскольку он обладает хорошей радиолокационной заметностью и летает на относительно малой скорости. Иран успешно перехватывал MQ-9 при помощи зенитных ракетных комплексов и средств радиоэлектронной борьбы. Как пишет издание, «Жнецы» могут эффективно действовать только на расстоянии. «Роль и ниша Reaper стремительно сужаются, а его полезность в будущих конфликтах с Россией или Китаем будет практически нулевой», — резюмировал автор. Ранее в апреле стало известно , что Военно-морские силы США подтвердили крушение разведывательного беспилотника MQ-4C Triton над Персидским заливом. Обстоятельства, при которых потеряли один из 30 MQ-4C в арсенале США, остаются неизвестными.",science,https://lenta.ru/news/2026/04/21/v-ssha-priznali-nulevuyu-effektivnost-zhnetsa-protiv-rossii/
В Евросоюзе рассказали о преимуществе России в производстве снарядов,"Россия вдвое обгоняет все страны ЕС по производству снарядов, заявил еврокомиссар по вопросам обороны Андрюс Кубилюс . Об этом пишет ТАСС . По его словам, Россия все еще производит больше снарядов, чем европейские государства. «В прошлом году Россия произвела 1,1 тысячи крылатых ракет, ЕС — 300. Баллистических ракет: Россия — 900, ЕС — 0. Артиллерийских снарядов: Россия — 4 миллиона, ЕС — 2 миллиона», — указал он на преимущество РФ . Еврокомиссар добавил, что Россия выпускает артиллерийских снарядов в два раза больше, чем все страны ЕС вместе, а по выпуску крылатых ракет опережает ЕС почти в четыре раза. Ранее стало известно , что Европа нарастит производство тротила.",economics,https://lenta.ru/news/2026/04/21/ek/
Звезду «Голодных игр» призвали отменить из-за нелюбви к Тейлор Свифт,"Американский актер Джош Хатчерсон , известный по роли Пита Мелларка в серии фильмов «Голодные игры», пожаловался на жесткую критику от фанатов певицы Тейлор Свифт. Об этом пишет издание GQ. Хатчерсон вспомнил, что однажды вместе с матерью посетил концерт Свифт. Тогда в беседе с журналистами он заявил, что уважает артистку, но не является ее поклонником. Из-за этого комментария актера назвали монстром, коротышкой и призвали отменить. «Внезапно это вызвало такую реакцию: ""Да пошел он! Он монстр! Уничтожьте его! Он коротышка! Он ненавидит ее, потому что не вышел ростом"". Просто как гром среди ясного неба», — признался Хатчерсон. Актер добавил, что считает Свифт великолепной певицей, но не любит ее музыку. По словам Джоша, именно из-за таких скандалов он решил сократить свое присутствие в социальных сетях. Ранее стало известно, что Дженнифер Лоуренс и Джош Хатчерсон вернулись к ролям Китнисс Эвердин и Пита Мелларка в приквеле «Голодных игр». Картина расскажет о 50-х Голодных играх, которые состоялись за 24 года до событий серии фильмов с участием Лоуренс и Хатчерсона.",culture,https://lenta.ru/news/2026/04/21/zvezdu-golodnyh-igr-prizvali-otmenit-iz-za-nelyubvi-k-teylor-svift/
У россиян появится возможность быстрого отказа от кредита,"Со следующего года у россиян появится возможность быстрого отказа от оформления кредита. Об этом заявила доцент кафедры экономической теории и поведенческой экономики университета «Синергия» Виктория Андрущук. Ее слова приводит «Газета.Ru». Подобная функция станет доступна с 31 декабря 2026 года, напомнила аналитик. С этой даты россияне начнут получать уведомления через «Госуслуги» о заявке на кредит. Подобная возможность, полагает эксперт, станет эффективной мерой в борьбе с финансовыми мошенниками. Такого рода уведомления, добавила Андрущук, позволят гражданам быстро среагировать на попытки оформить заем на их имя. Отказаться от займа можно будет в течение 15 минут. «Скорость уведомления и возможность немедленно отказаться от сделки в такой системе имеют решающее значение», — констатировала эксперт. Еще одной мерой борьбы с финансовыми мошенниками стала возможность установления самозапрета на кредиты. К концу прошлого года таким механизмом воспользовались в общей сложности 17,3 миллиона россиян. Сам сервис заработал на портале «Госуслуги» с 1 марта 2025 года. Он позволяет запретить оформление на свое имя всех потребительских кредитов и займов.",economics,https://lenta.ru/news/2026/04/21/u-rossiyan-poyavitsya-vozmozhnost-bystrogo-otkaza-ot-kredita/
Неполная занятость в России достигла максимума,"В четвертом квартале 2025 года численность сотрудников, которые работали в режиме неполного рабочего времени или находились в простое, выросла на 9,9 процента по сравнению со вторым кварталом, до 1,6 миллиона человек, что стало максимумом со времен пандемии COVID-19. Об этом со ссылкой на доклад Банка России «Региональная экономика» пишет «Коммерсантъ» . Большая часть из них, около 1,3 миллиона человек, работали в режиме сокращенной недели или сокращенного рабочего дня, а примерно 200 тысяч человек оставались в вынужденном отпуске. Соответственно, снижается и спрос на рабочую силу. Опросы показали, что в марте 2026 года доля предприятий, отмечавших нехватку персонала, упала до минимального за последние два года 51 процента. При этом две трети респондентов не планирует менять численность персонала. Общим место для работодателей стало желание избегать сокращений работников, чтобы в случае их потребности в дальнейшем не испытывать сложностей с наймом. Такая трудовая политика позволяет даже на фоне охлаждение спроса в экономике и оптимизации бизнес-процессов сохранять безработицу в стране на историческом минимуме. Увеличить штат хочет каждая пятая российская компания, возможность сокращения персонала рассматривают 14 процентов респондентов. Повысить зарплаты до конца года намерены 40 процентов компаний, хотя еще в ноябре о таких планах сообщали более половины работодателей. Партнер рекрутинговой компании Cornerstone Владислав Быханов указал, что неполная занятость наблюдается в первую очередь в добыче и в промышленности. Однако сотрудники, столкнувшиеся с сокращением рабочего времени, могут подрабатывать через платформы. Наличие такого тренда подтверждает статистика Федеральной налоговой службы (ФНС), фиксирующая продолжение роста численности самозанятых в экономике. Ранее заместитель председателя Федерация независимых профсоюзов России (ФНПР), ректор Академии труда и социальных отношений Нина Кузьмина связала дефицит кадров в России с нежеланием зумеров работать. По ее словам, молодежь больше не стремится к стабильной занятости, а выбирает «платформенную поденщину с ежедневной оплатой».",economics,https://lenta.ru/news/2026/04/21/max/
Ошибочность весенних прогнозов погоды объяснили,"Переменчивый характер погоды весной усложняет процесс прогнозирования. О трудностях метеопрогнозов в это время года агентству РИА Новости рассказала ведущий специалист Гидрометцентра Марина Макарова . Гораздо легче, по словам синоптика, составлять прогнозы погоды осенью и зимой — в эти сезоны осадки более предсказуемы из-за площадного характера и горизонтального движения. Летом, как и весной, точность прогнозирования оставляет желать лучшего — сложность возникает из-за вертикального развития облаков и локальности осадков. Прогнозировать осадки летом за пять дней, по словам Макаровой, просто бессмысленно. В такие сезоны лучше ориентироваться на краткосрочные прогнозы. Такой метод называется наукастинг — это часовой прогноз погоды, при котором используются различные радарные данные. Как правило, он создается на ближайшие два-шесть часов. Вдобавок неточность прогнозов погоды именно на территории России может объясняться нехваткой метеостанций. Такое мнение высказал ведущий специалист Центра «Фобос» Евгений Тишковец .",economics,https://lenta.ru/news/2026/04/21/prognozy-vesna/
Названа возможная зарплата Овечкина по новому контракту в НХЛ,"Аналитики назвали возможную зарплату российского нападающего Александра Овечкина в случае продолжения карьеры в клубе Национальной хоккейной лиги (НХЛ) «Вашингтон Кэпитлас». Об этом сообщает Sport24 . Консалтинговая компания AFP Analytics предполагает, что идеальный сценарий для обеих сторон — еще один контракт на один сезон с зарплатой порядка 9 миллионов долларов. В случае заключения двухлетнего соглашения зарплата по нему, по их оценкам, может составить примерно 5–6 миллионов долларов в год. Ранее Овечкин заявил , что хотел бы сыграть еще два сезона за «Вашингтон». В ночь с 14 на 15 апреля 40-летний нападающий провел последнюю игру по действующему контракту с клубом. Овечкин в текущем сезоне провел 82 матча, в которых забросил 32 шайбы и сделал столько же результативных передач. К текущему моменту игрок забил 1006 голов в НХЛ, это на десять меньше, чем у обладателя абсолютного рекорда по этому показателю Уэйна Гретцки .",sport,https://lenta.ru/news/2026/04/20/nazvana-vozmozhnaya-zarplata-ovechkina-po-novomu-kontraktu-v-nhl/
Бузова обратилась к Александру Емельяненко,"Певица и телеведущая Ольга Бузова в своем Instagram ( запрещенная в России соцсеть; принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ ) выложила совместное фото с российским бойцом смешанного стиля (ММА) Александром Емельяненко . Бузова является ведущей шоу «Сокровища императора» на телеканале ТНТ. В программе принимал участие Емельяненко. «Спасибо за игру. Жаль, что так мало. Александр, легенда, береги себя», — обратилась телеведущая к спортсмену. 13 апреля Александр Емельяненко сравнил себя с потрепанными носками. «Я ничего не прячу. Я показываю людям, что я такой же, как и вы», — добавил боец. В активе 44-летнего Емельяненко 41 поединок в ММА, он одержал 30 побед и потерпел 10 поражений. Еще один бой с его участием завершился вничью.",sport,https://lenta.ru/news/2026/04/20/buzova-obratilas-k-aleksandru-emelyanenko/
Лепс сделал неожиданное заявление,"Народный артист России Григорий Лепс сделал неожиданное заявление. Как передает издание «СтарХит», певец все еще любит свою бывшую девушку 21-летнюю Аврору Кибу. «У меня есть девушка. Я все еще жду, что отношения с Авророй Кибой возобновятся. Я все еще влюблен. Я не выкинул ее из головы и сердца», — сказал Лепс. Аврора Киба пока никак не отреагировала на заявление бывшего возлюбленного. Совсем недавно она публично сообщила об отношениях с 36-летним Рустамом Гаджиевым , племянником президента Азербайджана . Ранее Григорий Лепс признался , что хочет усыновить в ближайшее время минимум двоих детей из детского дома. Артист пообещал дать им свою фамилию и отчество.",culture,https://lenta.ru/news/2026/04/19/leps-sdelal-neozhidannoe-zayavlenie/
ПСЖ признали лучшей командой 2025 года,"Французский ПСЖ признали лучшей командой 2025 года по версии премии Laureus World Sports Awards. Об этом сообщает РИА Новости РИА Новости . В прошлом году парижане вместе с российским вратарем Матвеем Сафоновым выиграли шесть трофеев. Парижане стали победителями Лиги чемпионов, Суперкубка УЕФА и Межконтинентального кубка, а также выиграли чемпионат, Кубок и Суперкубок Франции . Ранее 27-летний россиянин не пропустил ни одного мяча в четвертьфинальном противостоянии Лиги чемпионов с «Ливерпулем» и помог команде попасть в следующую стадию турнира. В полуфинале ПСЖ сыграет с «Баварией». В текущем сезоне Сафонов провел 40 матчей в составе ПСЖ, в которых пропустил 20 мячей. На его счету 20 «сухих» игр.",sport,https://lenta.ru/news/2026/04/21/komandu-rossiyskogo-vratarya-safonova-priznali-luchshey-v-2025-godu/
В Иране назвали условие участия сборной страны на ЧМ-2026,"В Иране назвали условие участия сборной страны на чемпионате мира по футболу 2026 года (ЧМ-2026). Об этом сообщило информационное агентство Tasnim . «Если будет обеспечена безопасность игроков национальной сборной в США , мы поедем на чемпионат мира. Но решение об участии будет приниматься правительством и Высшим советом национальной безопасности Ирана», — заявил министр спорта Исламской Республики Ахмад Доньямали. 16 марта президент Иранской федерации футбола Мехди Тадж заявил о бойкоте США, однако исключил отказ от участия в чемпионате мира. Также он заявил, что обсуждается перенос матчей иранской команды в Мексику . Затем в Международной федерации футбола (ФИФА) отказались от этой идеи. В начале марта Доньямали подчеркнул , что нет условий, позволяющих сборной страны участвовать в чемпионате мира 2026 года. Причиной он назвал атаку США на бывшего верховного лидера Али Хаменеи . Иран попал в группу G с Бельгией , Египтом и Новой Зеландией: два матча в Лос-Анджелесе , один — в Сиэтле . Турнир пройдет с 11 июня по 19 июля 2026 года.",sport,https://lenta.ru/news/2026/04/21/v-irane-nazvali-uslovie-uchastie-sbornoy-strany-na-chm-2026/
ФАС заявила о недопустимости роста цен в период ограничений в работе аэропортов,"Федеральная антимонопольная служба (ФАС) России, указав, что в период временных ограничений в работе аэропортов «может возникать краткосрочное повышение спроса на товары, гостиничные услуги и услуги общественного питания», отметила недопустимость необоснованного повышения цен в такие моменты. Об этом заявили в пресс-службе ведомства. «Ограничения не должны приводить к необоснованному увеличению стоимости товаров и услуг в аэропортах и рядом с ними», — подчеркнули в ФАС, пообещав в случае необходимости принимать меры реагирования. Соответствующую информацию донесли до крупнейших ассоциаций рестораторов и отельеров, уточнили в службе. Там отметили, что в свете проведенных проверок в РФ было возбуждено четыре дела, а также вынесено одно предупреждение из-за цен, установленных в зонах аэропортов, в которые запрещено проходить со своими напитками. Рекомендации ведомства об установке в таких местах кулеров с бесплатной питьевой водой уже последовали 42 аэропорта. Ранее стало известно, что ФАС направила в крупные торговые сети страны предупреждение о необходимости ответственного ценообразования накануне майских праздников.",economics,https://lenta.ru/news/2026/04/21/fas-zayavila-o-nedopustimosti-rosta-tsen-v-period-ogranicheniy-v-rabote-aeroportov/
Лепс отказался от концертов из-за инфекции,"У народного артиста России Григория Лепса нашли инфекцию дыхательных путей с осложнением на бронхи. Об этом пишет Telegram-канал Mash. По данным источника, исполнитель жалуется на постоянный кашель и отказывается от больших концертов на фоне приема гормональных препаратов, необходимых для восстановления голоса. Сообщается, что лечение продлится до шести месяцев. Как отмечает Mash, Лепсу тяжело отрабатывать двухчасовые сольные шоу, поэтому он сосредоточился на частных выступлениях, которые длятся около 40 минут. Известно, что до этого артист уже перенес три операции на голос. Ранее сообщалось , что Лепс хочет усыновить детей из детского дома. Артист заявил, что собирается взять на воспитание двух детей, а если получится — трех. По его прогнозам, усыновление может произойти уже через три-четыре месяца.",culture,https://lenta.ru/news/2026/04/20/leps-otkazalsya-ot-kontsertov-iz-za-infektsii/
Лидер «Руки Вверх!» арендовал джет за миллионы рублей для двухчасового перелета,"Лидер группы «Руки Вверх!» Сергей Жуков арендовал частный джет Bombardier за четыре миллиона рублей. Об этом сообщает Mash . По данным источника, артист не захотел рисковать выступлениями, запланированными на 21 и 22 апреля, — билетов на прямые рейсы из Хабаровска в Якутск не оказалось и рейсы выполняются нерегулярно. Решение команда Жукова нашла в джете Bombardier. В нем полетит сам исполнитель, техспециалисты и подтанцовка. Салоны в таких самолетах делятся на переговорную, зону отдыха с диванами и приватную каюту. Также там есть кухня, туалетные комнаты, спутниковая связь, мультимедийные системы и Wi-Fi. Перелет продлится около двух с половиной часов. Ранее стал известен самый востребованный российский певец.",culture,https://lenta.ru/news/2026/04/19/lider-ruki-vverh-arendoval-chastnyy-dzhet-iz-za-problem-aviasoobscheniya/
Россиянам стало сложно покупать дорогие смартфоны,"На российских складах скопилось избыточное количество смартфонов iPhone и Samsung, и теперь для продажи дорогой техники продавцы вынуждены устанавливать значительные скидки. Об этом со ссылкой на участников рынка пишут «Известия». Так, цена iPhone 17 снизилась на 25-30 процентов, а на старшие версии — на 15-20 процентов. Большей частью падение стоимости приходится на последние два месяца. Apple Watch Series 11 подешевели на 30-35 процентов, а модели Ultra — на 20-30 процентов. У смартфонов Samsung скидки ниже — 5-6 процентов для флагмана Galaxy S26, 5-10 процентов в линейке Galaxy S26+ и 10-15 процентов в сегменте старших моделей Galaxy S26 Ultra. Гендиректор TelecomDaily Денис Кусков отметил, что ретейлеры переоценили российский рынок в условиях падения покупательной способной населения и потребительской активности. В результате они вынуждены снижать цены, чтобы освободить склады. В Fplus добавили, что после новогодних праздников, 23 февраля и 8 марта спрос на гаджеты традиционно падает. Однако предприниматели не могут слишком долго хранить технику, потому что им нужны средства на новые покупки, а кроме того, место на складах тоже стоит денег. Представитель компании предположил, что после избавления от дорогих смартфонов продавцы обратят внимание на сегмент бюджетных китайских моделей. Руководитель отдела продаж компании diHouse Мария Пантюхина отметила, что в первом квартале покупательский спрос на непродовольственные товары сократился в целом. Отдельно в сегменте смартфонов продажи снизились примерно на 15 процентов. Ранее сообщалось, что в 2025 году розничные продажи настольных персональных компьютеров упали на 25-30 процентов в единицах и в денежном выражении.",economics,https://lenta.ru/news/2026/04/21/slozhno/
Титов назвал фаворита РПЛ,"Бывший футболист московского «Спартака» и сборной России Егор Титов назвал фаворита Российской премьер-лиги (РПЛ) в нынешнем сезоне. Об этом сообщает Metaratings . Экс-игрок отдал предпочтение петербургскому «Зениту» . «""Зенит"" — как алабай, который вцепился в свою жертву и уже не отпустит. Думаю, что после ничьей ""Краснодара"" с ""Балтикой"" процентов на 90 ""Зенит"" будет чемпионом», — заявил Титов. Букмекеры также считают «Зенит» главным фаворитом РПЛ. На победу сине-бело-голубых в чемпионате России можно поставить с коэффициентом 1,34. После 25 туров «Зенит» с 55 очками возглавляет турнирную таблицу РПЛ. На втором месте находится « Краснодар ,» который отстает от лидера на одно очко.",sport,https://lenta.ru/news/2026/04/20/titov-nazval-favorita-rpl/
