title,text,category,url
Алсу убрала один пункт из своего райдера,"Певица Алсу рассказала об одном пункте своего райдера, от которого отказалась. Ее слова передает Пятый канал . По словам Алсу, раньше в списке ее требований к организаторам концертов было очень много шоколада. Но артистка решила от него отказаться, так как старается минимизировать потребление сахара в рамках эксперимента. «Очень тяжело отказаться от сахара. В прошлом году я полностью убирала все углеводы, включая фрукты и ягоды. Это очень сложно. Первые две недели меня трясло, когда видела что-то сладкое. Потом уже чувствуешь себя классно», — сообщила она. Алсу отметила, что сейчас старается потреблять больше белка. Ранее стало известно , что певица Анастасия Сланевская , известная под псевдонимом Слава, попавшая в скандал после выступления в состоянии алкогольного опьянения в Пензе , требует в райдере четыре бутылки вина и сигареты.",culture,https://lenta.ru/news/2026/04/14/alsu-ubrala-odin-punkt-iz-svoego-raydera/
16-летняя дочь Юлии Пересильд решила бросить школу,"Звезда сериала «Слово пацана. Кровь на асфальте» Анна Пересильд сообщила, что планирует бросить школу и поступить в институт. Об этом она рассказала в Instagram ( принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ ). «Я очень рано повзрослела, в школе я себя чувствую немного странно. Мне там как-то не по себе», — пояснила 16-летняя дочь актрисы Юлии Пересильд и режиссера Алексея Учителя . Анна добавила, что такое решение не является формой подросткового бунта или желанием привлечь внимание. По словам артистки, она готова начать взрослую жизнь и намерена учиться в театральном вузе, чтобы развивать свою карьеру. Ранее Анна Пересильд рассказала , что мечтает исполнить роль в супергеройском кино. Актриса призналась, что ее привлекает скорее возможность подраться на съемочной площадке, чем возможность кого-то спасти.",culture,https://lenta.ru/news/2026/04/20/16-letnyaya-doch-yulii-peresild-reshila-brosit-shkolu/
Оценена возможность возвращения Моргенштерна в Россию,"Уехавший из России рэпер Алишер Моргенштерн ( признан Минюстом России иностранным агентом ) сам объявит о своем решении вернуться в страну, если примет его. Об этом РИА Новости сообщили в окружении музыканта, отвечая на вопрос о возможности его возвращения на родину. Адвокат Моргенштерна в беседе с агентством подчеркнул, что его подзащитный не признает свою вину по делу о нарушении закона об иноагентах. Он утверждает, что не конкретизировано, за какие именно публикации в отношении артиста было возбуждено уголовное дело. Ранее сообщалось , что Моргенштерн приостановил концертную деятельность из-за развившейся мании преследования. По данным Mash, рэпер готов выступать только в Испании , США и на Кипре .",culture,https://lenta.ru/news/2026/04/13/otsenena-vozmozhnost-vozvrascheniya-morgenshterna-v-rossiyu/
Букмекеры оценили вероятность вылета «Тоттенхэма» из АПЛ,"Букмекеры оценили вероятность вылета «Тоттенхэма» из Английской премьер-лиги (АПЛ). Об этом сообщает Sports.ru . «Шпоры» сыграли вничью с «Брайтоном» со счетом 2:2 в матче 33-го тура чемпионата Англии. По состоянию на текущий момент лондонцы идут в зоне вылета. Они занимают 18-е место в турнирной таблице, имея в своем активе 31 очко после 33 поединков. Аналитики оценивают вероятность вылета «Тоттенхэма» в 53,39 процента. Отмечается, что после 29 туров она составляла 16,8 процента, а после 32 — 49,7. Ранее букмекеры предсказали следующего чемпиона Англии. По их мнению, наилучшие шансы на завоевание трофея имеет «Арсенал». Коэффициент на победу «канониров» равен 1,85.",sport,https://lenta.ru/news/2026/04/18/bukmekery-otsenili-veroyatnost-vyleta-tottenhema-iz-apl/
Переданные Киеву норвежские мины оказались неисправными,"Мины NM123, которые Норвегия передала Киеву , оказались неэффективными. Взрыватель боеприпаса работал не в полной мере, пишет издание норвежских вооруженных сил (ВС) Forsvarets forum . Как пишет журнал, до сведения украинских военных не довели, что боеприпасы считаются «ограниченно пригодными». Осколочно-фугасная мина калибра 81 миллиметр оснащена переключателем взрывателя, который позволяет выбрать воздушный подрыв или срабатывание от удара. На поставленных Украине изделиях из-за неисправности работал только режим подрыва от удара. Отмечается, что боеприпасы, которые применяли ВСУ , не срабатывали. Ранее в апреле канал «Военная хроника» писал , что Германия и другие страны Запада могут создавать проблемы России через поставки комплектующих для производства оружия Киеву. В том же месяце издание Defense News сообщило , что Европа нарастит производство тротила на фоне увеличивающейся потребности в боеприпасах.",science,https://lenta.ru/news/2026/04/17/peredannye-kievu-norvezhskie-miny-okazalis-neispravnymi/
Бомбоубежища в Санкт-Петербурге оказались непригодными,"Часть бомбоубежищ Санкт-Петербурга находится в непригодном состоянии. Об этом заявили представители Калининского районного отделения КПРФ в соцсети «ВКонтакте» . По данным властей, в Калининском районе располагаются 76 убежищ, принятых в 2023-2026 годах. В 2024-м была проведена инвентаризация и оценка состояния конструкций, защитных средств и инженерного оборудования, которая показала, что часть бомбоубежищ не готова к использованию населением. В 2025 году прошло техническое обследование, а на текущий год запланирована разработка проектной документации на капитальный ремонт приоритетных объектов. При этом планы будут выполнены только в том случае, если будут выделены лимиты бюджетных обязательств по адресной программе обследования и ремонта защитных сооружений гражданской обороны. Уточняется , что речь идет о бомбоубежищах, переданных районной администрации на баланс от различных ведомств за последние годы. Ранее в апреле в Белоруссии выставили на электронные торги бомбоубежище со стартовой ценой около 28 тысяч долларов. Объект располагается в городе Могилеве.",economics,https://lenta.ru/news/2026/04/20/bomboubezhischa-v-sankt-peterburge-okazalis-neprigodnymi/
На перехваченных дронах ВСУ заметили загадочный груз,"Дроны-камикадзе FP-2, которые используют ВСУ , получили неизвестный груз под крылом. На загадочную деталь обратил внимание Telegram -канал «Осведомитель». На крыльях одного из дронов, перехваченных операторами зенитных FPV-беспилотников центра перспективных беспилотных технологий «Рубикон» Вооруженных сил (ВС) России, заметили два груза неизвестного назначения. Автор допустил, что это дополнительные боевые части или контейнеры для сброса. Считается, что базовый FP-2 несет боевую часть весом около ста килограммов. Дальность полета аппарата оценивают в 200 километров. Ранее в апреле стало известно, что подразделения 144-й гвардейской мотострелковой дивизии ВС России получили разведывательные аппараты «Молния-Р». Созданные на базе «Молнии-2» дроны получили камеру и цифровую связь. В марте канал «Осведомитель» писал , что российские дроны-камикадзе «Герань-2» оснастили пассивной радиолокационной головкой самонаведения для обнаружения радаров противника.",science,https://lenta.ru/news/2026/04/17/na-perehvachennyh-dronah-vsu-zametili-zagadochnyy-gruz/
США благодаря Украине и России научились создавать новые БПЛА за дни,"Американская компания AeroVironment анонсировала модульный беспилотный летательный аппарат (БПЛА) MAYHEM 10, конструкция которого позволяет создавать новый вариант дрона за считанные дни. Об этом пишет Breaking Defense. БПЛА новой линейки MAYHEM могут запускаться с воздушных, наземных и морских платформ и, в зависимости от полезной нагрузки, использоваться для решения задач разведки, нанесения высокоточных ударов, радиоэлектронной борьбы и ретрансляции. Созданный с использованием принципа открытой архитектуры MAYHEM 10 — первый дрон линейки MAYHEM — имеет дальность полета до 100 километров и может находиться в воздухе до 50 минут. В ударном варианте на БПЛА можно установить боевую часть противотанкового ракетного комплекса Javelin . Новый дрон разработан, по словам старшего вице-президента AeroVironment по барражирующим боеприпасам Брайана Янга, на основе БПЛА Switchblade 400, поставляемых США украинской стороне. Также MAYHEM будет применяться для атаки роем, разработки AeroVironment в этом направлении ведутся совместно с партнером Applied Intuition. Соответствующие испытания планируется провести летом. «Можно собрать летательный аппарат в неконфигурированном виде, а в конце производственной линии добавить к нему необходимые возможности за считанные дни, а не месяцы, чтобы доставить его на поле боя, поскольку все эти различные аппаратные и программные решения, как мы видели на примере Украины , разрабатываются итеративно за считанные дни и недели, а иногда и за месяцы», — подчеркнул Янг. В планах AeroVironment — выйти на производство ста единиц MAYHEM 10 в месяц, на что «могут уйти годы». В феврале издание Defense News сообщило , что компания AeroVironment и армия США заключили соглашение о поставке дронов-камикадзе семейства Switchblade, которые испытывали на Украине.",science,https://lenta.ru/news/2026/04/17/ssha-blagodarya-ukraine-i-rossii-nauchilis-sozdavat-novye-bpla-za-dni/
Назван главный фаворит Кубка Стэнли после завершения регулярного чемпионата НХЛ,"Букмекеры назвали главного фаворита Кубка Стэнли после завершения регулярного чемпионата Национальной хоккейной лиги (НХЛ). Об этом сообщает Sport24 . По мнению аналитиков, это «Колорадо Эвеланш». Команда стала лучшей в «регулярке», а также брала титул в 2022 году. На ее новую победу можно поставить с коэффициентом 4,10. На втором месте в списке претендентов у букмекеров расположилась «Тампа-Бэй Лайтнинг» (5,30). Тройку фаворитов замыкает «Даллас Старс» (11,00). Ранее стали известны все пары первого раунда плей-офф НХЛ. «Колорадо» сыграет с «Лос-Анджелесом», «Тампа» — с «Монреалем», а «Даллас» — с «Миннесотой».",sport,https://lenta.ru/news/2026/04/17/nazvan-glavnyy-favorit-kubka-stenli-posle-zaversheniya-regulyarnogo-chempionata-nhl/
Назван срок открытия моста между Россией и Северной Кореей,"Открытие автомобильного моста между Россией и Корейской Народно-Демократической Республикой (КНДР) через реку Туманная запланировано на июнь 2026 года. Срок запуска переправы назвали в пресс-службе российского правительства , пишет РИА Новости . При этом уже во вторник, 21 апреля, состоится церемония стыковки пролета конструкции. Участвовать в мероприятии по видеосвязи будут главы Минтранса и Минприроды РФ Андрей Никитин и Александр Козлов , а также директор Первого департамента Азии МИД РФ Иван Желоховцев. Протяженность мостового перехода между Россией и Северной Кореей будет достигать почти пяти километров, а непосредственно самого моста — до одного километра. «Здесь будет две полосы движения», — уточнили в кабмине. О планах построить совместный мост с КНДР стало известно еще в марте 2025 года. Посол России в Пхеньяне Александр Мацегора назвал проект самым значимым и важным с практической точки зрения объектом двустороннего сотрудничества стран за все последние десятилетия.",economics,https://lenta.ru/news/2026/04/21/nazvan-srok-otkrytiya-mosta-mezhdu-rossiey-i-severnoy-koreey/
В Москве начнется битва времен года,"Жителям Москвы и области не стоит ожидать теплой погоды раньше мая из-за противостояния времен года, которое будет наблюдаться в атмосфере. Об этом заявил ведущий специалист центра погоды «Фобос» Евгений Тишковец в беседе с «Известиями» . «Прохладный температурный режим в Центральной России продержится до конца текущего месяца, и, предварительно, даже на 1 мая особого весеннего тепла ждать не стоит», — рассказал синоптик. Согласно прогнозам, в понедельник, 27 апреля, температура составит плюс 8 градусов, во вторник вырастет до плюс 11 градусов, а в среду, которая станет самым теплым днем недели — до 14 градусов. В четверг в столичном регионе будет пасмурно, а в пятницу ожидаются дожди с мокрым снегом. Всего выпадет до 10-15 миллиметров осадков — 30-40 процентов месячной нормы. Ранее в Гидрометцентре заявили , что снегопад, который ожидается в Москве 20 апреля, пройдет бесследно. В столице не образуется снежный покров.",economics,https://lenta.ru/news/2026/04/20/v-moskve-nachnetsya-bitva-vremen-goda/
В Госдуме отреагировали на план украинцев на случай возвращения России в мировой футбол,"Первый заместитель председателя комитета по физической культуре и спорту Госдумы РФ Дмитрий Свищев отреагировал на план президента Украинской ассоциации футбола Андрея Шевченко на случай возвращения России в мировой футбол. Его слова приводит «Спорт-Экспресс» . Свищев заявил, что спортивные функционеры и политические руководители не должны вмешиваться в дела других стран. «Бывший футболист и спортивный функционер должен понимать, что футболисты должны играть в футбол», — посчитал он. Ранее Шевченко рассказал о плане на случай возвращения России в мировой футбол. «Если россияне вернутся — у нас есть план действий, но давайте не спешить», — поделился он. Сборная России с весны 2022 года отстранена от всех соревнований под эгидой Международной федерации футбола (ФИФА) и Союза европейских футбольных ассоциаций (УЕФА). Команда может проводить только товарищеские матчи.",sport,https://lenta.ru/news/2026/04/19/v-gosdume-otreagirovali-na-plan-ukraintsev-na-sluchay-vozvrascheniya-rossii-v-mirovoy-futbol/
Минцифры собралось ввести новые штрафы,"Госкомпании и компании с государственным участием, которые в период до 1 января 2030 года не перейдут на отечественные программно-аппаратные комплексы (ПАК) на объектах критической инфраструктуры (КИИ), столкнутся со штрафами. Соответствующие поправки в Кодекс об административных правонарушениях по поручению вице-премьера Дмитрия Григоренко готовит Минцифры, сообщают «Ведомости». Использовать программное обеспечение (ПО) и оборудование из недружественных стран этим структурам с 1 января 2025 года запрещено указом президента России Владимира Путина от 2022 года. Однако наказания за неисполнение требований не предусмотрено. Кроме того, в настоящее время каждая компания вправе сама решать, что считается критической инфраструктурой, а полноценная методология мониторинга исполнения требований отсутствует. Поправки, готовящиеся ведомством, предусматривают штраф за несоблюдение порядка определения объектов КИИ и за неустранение ошибок после проверки в размере 10-50 тысяч рублей для должностных лиц и 50-100 тысяч — для юридических. Нарушение сроков или порядка перехода на российский софт будет чревато штрафом в размере 100-200 тысяч рублей для должностных лиц и 300-700 тысяч — для юридических. Директор по развитию бизнеса вычислительных систем Step Logic Святослав Сорокин указал, что позитивные данные Минцифры о переводе госорганов и госкомпаний на отечественное ПО не подразумевают использование полноценных ПАКов. Более того, добавил он, незрелость отечественной элементной базы вообще не позволяет собрать ПАК с искусственным интеллектом с современными характеристиками. Лидер практики технологического консультирования компании «ДРТ» Тимофей Хорошев добавил, что отечественный софт также заметно отстает от продуктов мировых лидеров. Глава совета Координационного совета негосударственной сферы безопасности России Игорь Бедеров подчеркивает, что по состоянию на ноябрь 2025 года завершили переход на отечественные ПО и ПАКи только семь процентов компаний. По оценке Сорокина, размер предлагаемых штрафов выглядит смехотворным. Даже максимальное наказание в виде 700 тысяч рублей не ударит по бюджетам крупных компаний, особенно с учетом кратно большей стоимости ПАКов и возможности проблем, которые возникнут из-за перехода и их применения. Ранее сообщалось, что российская компания «Новые облачные технологии» (НОТ; бренд «Мойофис»), которая создает замену пакета продуктов Microsoft Office, в 2025 году нарастила чистый убыток в три раза, до четырех миллиардов рублей, и готовится к сокращению персонала.",economics,https://lenta.ru/news/2026/04/20/shtraf-za-shtrafom/
Названо условие подорожания нефти до 150 долларов,"В случае очередной эскалации на Ближнем Востоке биржевая стоимость эталонной североморской марки нефти Brent превысит исторический максимум и достигнет 150 долларов за баррель. Об этом заявил профессор государственного университета в Рабате Абдельсамад Малауи, его слова приводит новостной портал Hespress. Нарушение судоходства в Ормузском проливе и блокада нефтяного экспорта Ирана со стороны США уже привели к стремительному росту мировых цен на нефть. Эти факторы также ударили по глобальному предложению сырья, отметил аналитик. Если переговоры США и Ирана сорвутся, Ближний Восток может столкнуться с очередным витком эскалации. В этом случае Ормузский пролив может полностью закрыться для прохода как иранских, так и иностранных судов. При таком сценарии мировые цены на нефть могут устремиться вверх к отметке в 150 долларов за баррель, констатировал Малауи. Ранее схожий прогноз дали аналитики американского инвестбанка Goldman Sachs. В случае затягивания войны в Иране, предупредили они, цены на нефть смогут превысить исторический максимум до конца этого года. Стремительное удорожание сырья может охладить глобальный спрос и привести к замедлению деловой активности в мире, сошлись во мнении эксперты.",economics,https://lenta.ru/news/2026/04/21/nazvano-uslovie-podorozhaniya-nefti-do-150-dollarov/
Стала известна прибыль «Зенита» за 2025 год,"Прибыль «Зенита» за 2025 год превысила один миллиард рублей. Об этом сообщает РИА Новости . Петербуржцы заработали за отчетный период 1,22 миллиарда рублей. Отмечается, что 2024-й «Зенит» закончил с убытком 294,4 миллиона рублей. Также из финансовой отчетности клуба стало известно, что в 2025 году расходы на зарплаты футболистов были сокращены с 12,574 миллиарда рублей до 10,026 миллиарда. Таким образом, прибыль сине-бело-голубых выросла более чем в пять раз. В прошлом сезоне «Зенит» впервые с 2019 года не сумел завоевать титул чемпиона России. Команда Сергея Семака заняла второе место, уступив звание сильнейшего в стране «Краснодару». В текущем сезоне петербуржцы также идут на второй позиции. Они набрали 52 очка в 24 матчах и отстают от лидирующего в турнирной таблице «Краснодара» на один балл.",sport,https://lenta.ru/news/2026/04/18/stala-izvestna-pribyl-zenita-za-2025-god/
Шукшина призвала перестать снимать кино о сказочных личностях,"Актриса Мария Шукшина раскритиковала российский кинематограф за обилие сказок и историй о сказочных персонажах. Об этом она заявила на пресс-конференции, посвященной выходу фильма «Семь верст до рассвета». Слова артистки приводит «Газета.ru». Шукшина уверена, что вымышленные сюжеты воспитывают безответственных детей. «К сожалению, у нас все заполонили сказки. Сейчас важно снимать фильмы о конкретных людях. Только на реальных историях воспитывается ответственность за принятие решений. На сказках ее не воспитаешь, на сказках воспитывается цинизм», — заявила Шукшина. Мария отметила, что в наше время картины об исторических личностях, «если и снимают, то над ними глумятся. С 90-х пошла такая тенденция», — добавила она. Ранее заслуженная артистка России и общественный деятель резко высказалась о ситуации в отечественном кинематографе и вспомнила своего отца, режиссера и писателя Василия Шукшина .",culture,https://lenta.ru/news/2026/04/21/shukshina-prizvala-perestat-snimat-kino-o-skazochnyh-lichnostyah/
В России заработал сервис умных автоплатежей для мобильного счета,"«МегаФон» и Сбер запустили сервис пополнения баланса телефона «Умный автоплатеж». Он автоматически поддерживает положительный баланс мобильного номера, анализируя предстоящие списания и рассчитывая сумму пополнения так, чтобы абонент всегда оставался на связи. «Мы видим, что пользователям уже недостаточно классических автоплатежей — они не учитывают реальную структуру расходов и часто не спасают от ухода в минус. Поэтому мы создали сервис, который работает как полноценный финансовый ассистент, благодаря которому не нужно контролировать баланс вручную», — отметил коммерческий директор «МегаФона» Дмитрий Рудских. Традиционный автоплатеж не синхронизирован с датами списания средств за услуги. Новый умный сервис в режиме реального времени отслеживает баланс, анализирует регулярные списания в течение ближайшие 30 дней и на основе этих данных рассчитывает необходимую сумму пополнения. Она покрывает все прогнозируемые расходы и включает в себя небольшой резерв в 20 рублей. При необходимости инструмент может пополнять баланс несколько раз в месяц, не превышая лимит, установленный пользователем. По данным Сбера, больше половины (61 процент) пользователей периодически забывают вовремя пополнить мобильный счет или пропускают уведомления оператора о снижении баланса. По словам директора дивизиона «Платежи» Елены Пиляр, сервис помогает избавиться от мелких ежедневных забот, высвобождая время для действительно важных дел. «Это наглядный пример того, как совместные технологические решения и партнерство упрощают повседневные процессы и делают их надежнее», — добавила представитель банка. Управление «Умным автоплатежом» доступно в приложении Сбера. Списание с банковской карты и зачисление платежа выполняются на стороне банка.",economics,https://lenta.ru/news/2026/04/21/megafon-nazval-funktsii-avtoplatezha-za-telefon/
Украина позволила Германии наблюдать за ударами по России в режиме реального времени,"Украина предоставила Германии доступ к своей системе управления боем DELTA и другим цифровым платформам, позволяющим в режиме реального времени отслеживать применение Киевом оружия по России. Об этом пишет Defense News. По данным издания, полученные данные Берлин планирует использовать для разработки моделей искусственного интеллекта (ИИ) и аналитических инструментов. Указанная возможность стала доступна Германии в рамках масштабного оборонного пакета на сумму 4 миллиарда евро, утвержденного 14 апреля немецкой и украинской сторонами. «Эта сделка формализует то, что до сих пор было в значительной степени неформальным циклом обратной связи», — говорится в публикации. Ранее Минобороны России заявило , что на фоне роста потерь и нехватки живой силы в Вооруженных силах Украины руководство ряда европейских стран приняло решение наращивать производство и поставки Киеву беспилотников для ударов по территории России. Тогда же зампред Совбеза России Дмитрий Медведев обратил внимание , что публикация Минобороны России со списком мест производства дронов для Украины в Европе является перечнем законных целей Вооруженных сил РФ .",science,https://lenta.ru/news/2026/04/17/ukraina-pozvolila-germanii-nablyudat-za-udarami-po-rossii-v-rezhime-realnogo-vremeni/
Появились новые подробности о состоянии Тарасовой,"Алексей Тарасов , племянник заслуженного тренера СССР по фигурному катанию Татьяны Тарасовой , сообщил новые подробности о ее состоянии. Его слова приводит Sport24 . Тарасов заявил, что состояние тренера с каждым днем становится только лучше, поэтому ее должны выписать уже на следующей неделе. «Точная дата неизвестна, но начиная с понедельника она может вернуться домой», — добавил он. Тарасова была госпитализирована несколько дней назад из-за осложнений после простуды. В настоящий момент она идет на поправку. Тарасовой было присвоено звание заслуженного тренера СССР в 1975 году. В 2008-м она вошла в Зал славы мирового фигурного катания. Среди ее учеников были олимпийские чемпионы Ирина Роднина и Алексей Ягудин .",sport,https://lenta.ru/news/2026/04/18/poyavilis-novye-podrobnosti-o-sostoyanii-tarasovoy/
Гитарист культовой группы сообщил о неизлечимой болезни,"Гитарист известной музыкальной группы No Doubt Том Дюмон сообщил о неизлечимом заболевании. О своем диагнозе он написал в социальной сети Instagram ( запрещена в России; принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ ). Дюмон рассказал, что у него диагностировали болезнь Паркинсона на ранней стадии. 58-летний музыкант сообщил, что первые симптомы заболевания у него появились еще несколько лет назад. Со своими подозрениями артист обратился к терапевту и неврологу. «Это было непросто. Каждый день непросто, и я сниму еще одно видео, в котором подробно расскажу о болезни Паркинсона. Хорошая новость в том, что я все еще могу играть музыку. Я все еще могу играть на гитаре. У меня все отлично получается», — поделился артист. Гитарист уточнил, что продолжает готовиться к грядущему концертному туру: уже через месяц у коллектива запланировано выступление в Лас-Вегасе. Ранее в американских СМИ появилось сообщение о кончине звезды «Назад в будущее» Майкла Джей Фокса, который страдает от болезни Паркинсона.",culture,https://lenta.ru/news/2026/04/13/gitarist-kultovoy-gruppy-soobschil-o-neizlechimoy-bolezni/
Зара возмутилась увольнением звезды «Ворониных» из-за возраста,"Российская певица Зара (настоящее имя — Зарифа Мгоян ) поддержала актрису Екатерину Волкову , уволенную из Театра комедии из-за возраста. Ее комментарий приводит «Абзац». Певица возмутилась причиной увольнения Волковой и заявила, что такие вещи нельзя озвучивать, когда речь идет о женщине. Зара отметила красоту актрисы и напомнила, что некоторые режиссеры жалуются на отсутствие возрастных артисток с натуральными лицами. «Все подтянутые какие-то, переделанные. И снимать некого», — пояснила она. «44 года, сейчас это тоже молодежь! Уже прожито столько эмоций, она столько всего может дать зрителю, сыграть», — добавила Зара. Ранее 44-летняя Волкова, наиболее известная по сериалу «Воронины», сообщила , что ее уволили из Театра комедии из-за возраста. По словам актрисы, художественный руководитель добавил, что в репертуаре больше нет ролей для нее.",culture,https://lenta.ru/news/2026/04/21/zara-vozmutilas-uvolneniem-zvezdy-voroninyh-iz-za-vozrasta/
Ошибочность весенних прогнозов погоды объяснили,"Переменчивый характер погоды весной усложняет процесс прогнозирования. О трудностях метеопрогнозов в это время года агентству РИА Новости рассказала ведущий специалист Гидрометцентра Марина Макарова . Гораздо легче, по словам синоптика, составлять прогнозы погоды осенью и зимой — в эти сезоны осадки более предсказуемы из-за площадного характера и горизонтального движения. Летом, как и весной, точность прогнозирования оставляет желать лучшего — сложность возникает из-за вертикального развития облаков и локальности осадков. Прогнозировать осадки летом за пять дней, по словам Макаровой, просто бессмысленно. В такие сезоны лучше ориентироваться на краткосрочные прогнозы. Такой метод называется наукастинг — это часовой прогноз погоды, при котором используются различные радарные данные. Как правило, он создается на ближайшие два-шесть часов. Вдобавок неточность прогнозов погоды именно на территории России может объясняться нехваткой метеостанций. Такое мнение высказал ведущий специалист Центра «Фобос» Евгений Тишковец .",economics,https://lenta.ru/news/2026/04/21/prognozy-vesna/
